,page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,country,description
1572,https://www.imdb.com/title/tt29605967/,https://m.media-amazon.com/images/M/MV5BNmE5NmQ1ZTEtZDk0Yy00MTU3LTk5MzUtMDE2NTk4ZDVhY2M4XkEyXkFqcGc@._V1_.jpg,Creature Feature,2004,,Jason M. Thomas,"Russell Warner, Jason Wood, Skeet Karsgaard, Robert Monzon, Steve Hurst",,3.0,"Comedy, Fantasy, Horror",United States,"""Creature Feature"" was a hosted horror movie show with Russell Warner as ""Professor Paul Bearer"" (aka ""Professor Paul Bearer II"") on WTOG-TV Channel 44."
1573,https://www.imdb.com/title/tt3032894/,"https://m.media-amazon.com/images/M/MV5BNTk2ODg5OTQtODdjZC00NzMyLThlYTYtZjM4N2YxNmE2NDU2XkEyXkFqcGc@._V1_QL75_UY140_CR55,0,140,140_.jpg",The Younger Ones,2004,,,"Christopher Stokoe, Ross K. Foad",3.0,14.0,Comedy,United Kingdom,The Younger Ones was a parody homage stage and later web series of The 80's sitcom The Young Ones. It continued the adventures of the worlds most revolting students of scumbag college.
1574,https://www.imdb.com/title/tt31490603/,https://m.media-amazon.com/images/M/MV5BODU5ZWM3YTMtMGM3MC00ZmViLWFkYjctOTFkNjkzOGQ4MGRjXkEyXkFqcGc@._V1_.jpg,The Randomball Run,2004,,,"Joanne Guest, Robert Swift, Richard Alexander",,36.0,Comedy,United Kingdom,
1575,https://www.imdb.com/title/tt31491153/,https://m.media-amazon.com/images/M/MV5BNmE3NTI5OTUtMWZiYi00MWVmLWIwZTQtMWYyYzZhYjZmMWQ3XkEyXkFqcGc@._V1_.jpg,UK Uncovered II,2004,,,"Robert Swift, Alex Reed, Richard Alexander, Viv Rowland, Jessica Litman",,16.0,Comedy,United Kingdom,
1576,https://www.imdb.com/title/tt31593332/,"https://m.media-amazon.com/images/M/MV5BMjU5NjQyNTcwOV5BMl5BanBnXkFtZTcwMzc3NzUyMw@@._V1_QL75_UX500_CR0,26,500,281_.jpg",Flat 101,2004,,Afentse Lekolwane,"Oarabile Carol Keosedile, Mike Klinck",,2.0,"Comedy, Drama",Botswana,
1577,https://www.imdb.com/title/tt31597866/,https://m.media-amazon.com/images/M/MV5BOWEzNmY1ODAtNGM4ZC00MWY1LTlhODUtMzhiNDFlOWY4YzgzXkEyXkFqcGc@._V1_.jpg,Randomball Run Uncovered,2004,,,"Joanne Guest, Robert Swift, Richard Alexander",,8.0,Comedy,United Kingdom,
1578,https://www.imdb.com/title/tt32252101/,"https://m.media-amazon.com/images/M/MV5BMjU5NjQyNTcwOV5BMl5BanBnXkFtZTcwMzc3NzUyMw@@._V1_QL75_UX500_CR0,26,500,281_.jpg",The Timmy Toodles Tribute Show,2004,,,,1.0,1.0,Comedy,United Kingdom,
1579,https://www.imdb.com/title/tt32406312/,"https://m.media-amazon.com/images/M/MV5BNjA0Yzk5MzAtYTc4ZS00MGVjLTliZmItMTU3MTY2MjIzZGUxXkEyXkFqcGc@._V1_QL75_UX500_CR0,46,500,281_.jpg",En clave de Ja,2004,,,"Adrián Rosales, David Garcia, Mingo Ávila, José Carlos Campos Suárez, Marta Viera",13.0,25.0,Comedy,Spain,
1580,https://www.imdb.com/title/tt32903080/,https://m.media-amazon.com/images/M/MV5BMWRiZWVkMDQtODk1Yy00ZTQ2LWE0ZmQtNDZkOGE1ODY5NWRjXkEyXkFqcGc@._V1_.jpg,Homy Hon,2004,7.7,,"Salma Al-Masri, Maha Al Masri, Shukran Murtaja, Ahmad Al-Ahmad, Basem Issa",,18.0,Comedy,Syria,
1581,https://www.imdb.com/title/tt36374487/,"https://m.media-amazon.com/images/M/MV5BNDQ4NTIwOTItNmRhNC00YTQ0LWJiM2EtMGYzZjEwOGJmOTM0XkEyXkFqcGc@._V1_QL75_UY140_CR25,0,140,140_.jpg",Fantasy Football Euro 2004,2004,,,"David Baddiel, Frank Skinner, Angus Loughran, Matt Lucas, Bob Mortimer",1.0,4.0,Comedy,United Kingdom,
1582,https://www.imdb.com/title/tt36596354/,https://m.media-amazon.com/images/M/MV5BMDBhMmY4M2EtZjNmOC00ODZhLWI2MDEtMmNmNzM5ZjJhZjYzXkEyXkFqcGc@._V1_.jpg,Jari Ya Hamouda,2004,6.6,,"Noureddine Ben Ayed, Dalila Meftahi, Amel Alouane, Lotfi Bondka, Afef Ben Mahmoud",,43.0,Comedy,Tunisia,
1583,https://www.imdb.com/title/tt37169242/,https://m.media-amazon.com/images/M/MV5BNzYwYTY1MjktNTE2Ni00OWRlLWI3ZWQtZGFhZDAzMDcwMjE3XkEyXkFqcGc@._V1_.jpg,Loutil,2004,8.2,,"Mohamed Grayaâ, Kamel Touati, Sofiène Chaâri, Kawther El Bardi, Wajiha Jendoubi",,15.0,Comedy,Tunisia,
1584,https://www.imdb.com/title/tt3737372/,https://m.media-amazon.com/images/M/MV5BNTJjZTc2NzYtNDk1Yi00MzU3LWE1ZGQtMzM2YzJmYzYxNGFmXkEyXkFqcGc@._V1_.jpg,Portokalli,2004,7.0,,"Aleksandër Grami, Genti Bejko, Ervin Bejleri, Romir Zalla, Gentjan Zenelaj",1.0,205.0,Comedy,Albania,One of the best known TV-series comedy in Albania with many different charcters
1585,https://www.imdb.com/title/tt38840889/,https://m.media-amazon.com/images/M/MV5BOTg3ZGNhMzctNGIyZC00NGNkLWJmODQtZWEyNDI5ZjZjZjllXkEyXkFqcGc@._V1_.jpg,An shi ai mei hui,2004,,,"Ching-Ying Tao, Tsu-wu Hsieh, Kay Huang, Joe Cheng Yuan Chang",,4.0,"Comedy, Drama",Taiwan,
1586,https://www.imdb.com/title/tt4526418/,https://m.media-amazon.com/images/M/MV5BMDIzYTk3ZjctMjZmYS00Y2IwLWE3MjgtNjY0MmU2N2ExOGRlXkEyXkFqcGc@._V1_.jpg,Bijele udovice,2004,7.4,,"Mario Lipovsek-Battifiaca, Davor Jurkotic, Ivan Corneretto, Miroslav Ciro Blazevic, Enis Beslagic",,7.0,"Comedy, Talk-Show",Croatia,
1587,https://www.imdb.com/title/tt4824198/,"https://m.media-amazon.com/images/M/MV5BMjU5NjQyNTcwOV5BMl5BanBnXkFtZTcwMzc3NzUyMw@@._V1_QL75_UX500_CR0,26,500,281_.jpg",Brothers TV,2004,,,"Josh Rimer, Spandy Andy Rimer",,2.0,Comedy,Canada,"""Brothers TV"" combined sketch comedy, fun with strangers, hidden camera antics, and comical debates. It was a comedy/variety series produced by and starring two real life Canadian brothers."
1588,https://www.imdb.com/title/tt4967358/,https://m.media-amazon.com/images/M/MV5BZWE3NWM4YmYtNDJhMS00MDRkLTk4ODgtYmYxNjliN2NjMmI2XkEyXkFqcGc@._V1_.jpg,GameStar: Die Redaktion,2004,7.2,,"Fabian Siegismund, Michael Graf, Petra Schmitz, Heiko Klinge, Christian Schmidt",10.0,88.0,Comedy,Germany,German sketch show parodying various video games.
1589,https://www.imdb.com/title/tt5102262/,https://m.media-amazon.com/images/M/MV5BYWNhZTRhMjEtMGU1NC00NmUzLWE2OTItZGU1MDdjODQyMDc3XkEyXkFqcGc@._V1_.jpg,Kafeneja Jonë,2004,8.2,,"Fatmir Spahiu, Adem Mikullovci, Donat Qosja, Lyra Xhoci, Teuta Krasniqi",,363.0,Comedy,Kosovo,"The most famous Café in the country brings to TV the most extraordinary people, friends, family issues and relationships."
1590,https://www.imdb.com/title/tt5672272/,"https://m.media-amazon.com/images/M/MV5BMjU5NjQyNTcwOV5BMl5BanBnXkFtZTcwMzc3NzUyMw@@._V1_QL75_UX500_CR0,26,500,281_.jpg","After 9, It Gets a Little Blue",2004,,,"Matthew Anscher, Phoenix Mangus, Jimmy Magoo, Chad Dvark, Derrick Releford",1.0,2.0,Comedy,United States,
1591,https://www.imdb.com/title/tt5831336/,https://m.media-amazon.com/images/M/MV5BMTgzMGQ3MmUtOTU2ZS00ODIwLWExMzctNjM0ZDYyNjk2Y2MzXkEyXkFqcGc@._V1_.jpg,Khane Be Doosh,2004,7.2,,"Hamid Lolayi, Sobhan Safi, Reza Attaran, Behnoosh Bakhtiari, Ali Sadeghi",,27.0,"Comedy, Drama",Iran,A poor family struggling to have a better life but involved in a greater problem
1592,https://www.imdb.com/title/tt6666322/,https://m.media-amazon.com/images/M/MV5BNzlkY2U1ZGYtODU4Zi00OTRiLThkZjYtM2YwOTVlYjdiNGMwXkEyXkFqcGc@._V1_.jpg,Elvis and Slick Monty,2004,,"Chad McCanna, Hyle Russell","Matthew Muhl, Banks Lee, Jeff Stebbins, Chad McCanna, Hyle Russell",2.0,1.0,Comedy,United States,
1593,https://www.imdb.com/title/tt7295592/,"https://m.media-amazon.com/images/M/MV5BNjA0Yzk5MzAtYTc4ZS00MGVjLTliZmItMTU3MTY2MjIzZGUxXkEyXkFqcGc@._V1_QL75_UX500_CR0,46,500,281_.jpg",Miralba Muy Personal,2004,,,"Miralba Ruiz, Héctor Pérez Reyes, Hensy Pichardo, Ramón Coriat, Juan Carlos Albelo",,7.0,"Comedy, Game-Show, Music",Dominican Republic,
1594,https://www.imdb.com/title/tt7635804/,https://m.media-amazon.com/images/M/MV5BYmVhMzYzMzQtYzk4My00MmJjLTk3ZjctYjMyNTA4Zjc2YzUzXkEyXkFqcGc@._V1_.jpg,Situation Conte Bang Bang,2004,,,"Young Chul Kim, Jong-cheol Jeong, Jun Hyung Park, Sung Bum Kang, Sung Ho Park",1.0,15.0,Comedy,South Korea,
1595,https://www.imdb.com/title/tt7683114/,https://m.media-amazon.com/images/M/MV5BMzFjOTdlZmUtM2E1OS00YzY5LWFkMjAtN2E4NzZlZDMyZTg3XkEyXkFqcGc@._V1_.jpg,The G-Man Show,2004,,Garrett Gonzales,Garrett Gonzales,,1.0,Comedy,United States,
1596,https://www.imdb.com/title/tt7950996/,https://m.media-amazon.com/images/M/MV5BMmQwZTIwOTktYTJjYy00NTFmLWExOGQtODYyNjc0MGJiM2NjXkEyXkFqcGc@._V1_.jpg,Dame un beso,2004,,,"Victoria Vera, Manolo Codeso, Milagros Ponti, Paco Blázquez, Ignacio Gijón",,1.0,Comedy,Spain,
1597,https://www.imdb.com/title/tt7984704/,"https://m.media-amazon.com/images/M/MV5BZGM2NDBjYjAtMGE0ZC00MThkLTg0NGQtOTM2Njc5MzdkNzliXkEyXkFqcGc@._V1_QL75_UX500_CR0,47,500,281_.jpg",Sformat,2004,,,"Nicola Savino, Camila Raznovich",8.0,2.0,Comedy,Italy,
1598,https://www.imdb.com/title/tt8176318/,"https://m.media-amazon.com/images/M/MV5BMjU5NjQyNTcwOV5BMl5BanBnXkFtZTcwMzc3NzUyMw@@._V1_QL75_UX500_CR0,26,500,281_.jpg",Hotel poldruga zvezdica,2004,,Maja Novak,"Polde Bibic, Ales Valic, Uros Fürst, Barbara Krajnc, Janko Petrovec",1.0,7.0,Comedy,Slovenia,
1599,https://www.imdb.com/title/tt8232844/,https://m.media-amazon.com/images/M/MV5BYTU5ZWVhNWQtNzhhZS00NjMzLWE5NzQtMjE2NDZmMWQ4NjFhXkEyXkFqcGc@._V1_.jpg,Pi li te jing,2004,,,"Rongguang Yu, Naiwen Li, Jingchun Wang, Zhenyu Qiao, Da Ying",,32.0,"Comedy, Crime, Drama",China,"Chinese Charlie's angels, three police fight against the crimes syndicate in the history. Cute adorable and deadly like thunder."
1600,https://www.imdb.com/title/tt8762030/,https://m.media-amazon.com/images/M/MV5BNGU0ZjRhZTctODQ4Yy00Y2I0LTg3N2EtYWYxOTJiMWYzZmE3XkEyXkFqcGc@._V1_.jpg,Mehri treis einai desmos,2004,,,,,,Comedy,Greece,
1601,https://www.imdb.com/title/tt8805668/,https://m.media-amazon.com/images/M/MV5BYWUyMjU1YWYtYmM4MC00ZDkyLWJlOWEtN2UwNzllMzhmNTUxXkEyXkFqcGc@._V1_.jpg,Hyungsoonimeun Yeolahhop,2004,5.8,,"Jeong Da-bin, Yoon Kyesang, Kim Jae-won, Kim Min-hee, Seo Ji-hye",1.0,16.0,"Comedy, Romance",South Korea,"Min-jae offers Yu-min a part-time job as pretending to be his fiance until the girl he loves returns to him. However, Min-jae finds out that Yu-min is still in high school, and in the same grade as his younger brother, Seung-jae."
1602,https://www.imdb.com/title/tt8868616/,https://m.media-amazon.com/images/M/MV5BMTMxODNmNjgtNTJiMi00ZjIzLThmNjMtMzQ2YzhlMTc2NjViXkEyXkFqcGc@._V1_.jpg,Stooges Slap Happy Hour,2004,9.3,,"Moe Howard, Curly Howard, Larry Fine, James C. Morton, Lucille Ball",1.0,8.0,Comedy,United States,"Spike TV's The Three Stooges ""Slap Happy Hour"" is a one-hour comedy block that incorporates tidbits of Stooge facts and trivia within two classic shorts, including ""A Guide to Self-Instoogement."""
1603,https://www.imdb.com/title/tt9387244/,https://m.media-amazon.com/images/M/MV5BYjVkOTMzMDYtYjc0MS00YzdiLTg0N2UtYjRhNTI5ZmVlMDZmXkEyXkFqcGc@._V1_.jpg,Nuhr - Der Jahresrückblick,2004,5.5,,Dieter Nuhr,1.0,22.0,Comedy,Germany,
1604,https://www.imdb.com/title/tt9683764/,"https://m.media-amazon.com/images/M/MV5BODg3YmMxZTYtMzdmZi00NDg2LTk0OTItYjE2MzBhYjY0OGQ4XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg","Three Ivans, Two Aunts and an Overcoat",2004,,,"Jo Joyner, Stephen Moore, Griff Rhys Jones",1.0,6.0,Comedy,United Kingdom,
1605,https://www.imdb.com/title/tt0154065/,https://m.media-amazon.com/images/M/MV5BYTBmOTVlM2MtOTViOC00ZmM5LTkwM2ItYjhlODkzY2M1MzUzXkEyXkFqcGc@._V1_.jpg,Chto skazal pokoynik,2000,6.2,,"Anatolii Ivanov, Vladimir Tsarev, Marta Klubowicz, Oleg Tabakov, Oleg Basilashvili",1.0,10.0,"Adventure, Comedy, Crime",Russia,
1606,https://www.imdb.com/title/tt0155425/,https://m.media-amazon.com/images/M/MV5BNzFlMjY2ZmEtZDZhMi00YzE4LTkzODQtMmZlNjgzYjk5NTNhXkEyXkFqcGc@._V1_.jpg,Black Scorpion,2001,5.8,"Roger Corman, Craig J. Nevius","Michelle Lintel, Scott Valentine, BT, Enya Flack, Steven Kravitz",1.0,22.0,"Action, Crime, Drama",United States,"The City of Angels is falling apart, and crime has invaded the city to its very core. The mayor is corrupt, the police are incompetent, the city needs a cipher to take control of the situation."
1607,https://www.imdb.com/title/tt0190174/,https://m.media-amazon.com/images/M/MV5BODM5NTUxNTg2Ml5BMl5BanBnXkFtZTcwNzMyODMwNA@@._V1_.jpg,Code Name: Eternity,2000,6.4,"William Fruet, Jeff King","Cameron Bancroft, Ingrid Kavelaars, Gordon Currie, Olivier Gruner, Andrew Gillies",1.0,26.0,"Action, Adventure, Crime",France,"Ethaniel, an alien alien, takes on human form to capture rogue alien David Banning. Dr. Laura Keating helps him understand human thought and relationships, while they form an interspecies alliance."
1608,https://www.imdb.com/title/tt0207888/,https://m.media-amazon.com/images/M/MV5BOGY1NDU3ODEtMjFhYy00ZTBjLTg0MmUtNDc4M2FiZWJmNDliXkEyXkFqcGc@._V1_.jpg,High Hopes,2002,8.4,,"Robert Blythe, Steve Meo, Margaret John, Keiron Self, Boyd Clack",,39.0,"Comedy, Crime",United Kingdom,"Fagin, an ex-convict, mentors two troubled youths, showing them the ropes of his odd job business while living with his overbearing mother in the Welsh valleys."
1609,https://www.imdb.com/title/tt0208638/,https://m.media-amazon.com/images/M/MV5BYWU2NjhhODQtOTRjZi00MjQ4LWE4YTItMjY5ZjZiMDliMTRkXkEyXkFqcGc@._V1_.jpg,Soria Moria,2000,6.6,"Jesper Halle, Andreas Markusson, Bitte Monn-Iversen","Knut Steen, Bab Christensen, Erik Nøst Odland, Henrik Mestad, Ivar Nørve",3.0,36.0,"Crime, Drama, Mystery",Norway,
1610,https://www.imdb.com/title/tt0209512/,https://m.media-amazon.com/images/M/MV5BNzE1MThiMTEtODc3Ni00OGNkLWE3YTctMWM5Yzk5YmMwYmRhXkEyXkFqcGc@._V1_.jpg,Im Visier der Zielfahnder,2002,7.6,,"Ina Weisse, Giulio Ricciarelli, Jophi Ries, Julia Richter, Peter Sattmann",1.0,12.0,Crime,Germany,A cop series produced for a german network ProSieben Television. In fact the production company tried to save their catastrophic tv-rates of this series by re-casting the two main parts by a much stronger and much more known acting force in the last four episodes but to no avail. It was rather unsuccessful and poorly produced altogether by a the so far known producer ...Read all
1611,https://www.imdb.com/title/tt0213523/,https://m.media-amazon.com/images/M/MV5BMGI1OGEzNGItOTJmMi00NDc0LWJhYzQtZjU3YTU1YThmNzlhXkEyXkFqcGc@._V1_.jpg,Blue Murder,2001,6.5,,"Joel Keller, Mimi Kuzyk, Kathleen Laskey, Jeremy Ratchford, David Eisner",4.0,52.0,"Crime, Drama",Canada,Blue Murder is a Canadian crime television series featuring a Toronto based police squad investigating murders.
1612,https://www.imdb.com/title/tt0216499/,https://m.media-amazon.com/images/M/MV5BYmJmZmFlNTctZTNkZi00YjljLThiYzUtOWIyZmI3ODUwODIyXkEyXkFqcGc@._V1_.jpg,Police district,2000,6.9,Hugues Pagan,"Olivier Marchal, Lydia Andrei, Francis Renaud, Nadia Fossier, Rachid Djaidani",,19.0,"Action, Crime, Thriller",France,
1613,https://www.imdb.com/title/tt0217172/,https://m.media-amazon.com/images/M/MV5BMTRhNjEzNjktNDMyOS00M2Q2LTkxMmUtYmI4N2MxNWQ5MzlmXkEyXkFqcGc@._V1_.jpg,B.R.I.G.A.D.,2000,5.8,Jean-Marc Auclair,"Jean-Claude Adelin, Jean-Yves Gautier, Jean-François Fagour, Dan Herzberg, Alain Figlarz",2.0,12.0,"Crime, Thriller",France,
1614,https://www.imdb.com/title/tt0220008/,https://m.media-amazon.com/images/M/MV5BMTg2MDkwOTEwMl5BMl5BanBnXkFtZTcwNDA3NzcyMQ@@._V1_.jpg,RoboCop: Prime Directives,2001,4.6,,"Kurtwood Smith, Andrea Roth, Blu Mankuma, Dan Duran, Yvette Nipar",1.0,4.0,"Action, Crime, Sci-Fi",Canada,"Thirteen years after the first Robocop, Delta City, once considered the safest place on Earth, has become a futuristic city owned and operated by OCP, and RoboCop is starting to feel his age."
1615,https://www.imdb.com/title/tt0220261/,https://m.media-amazon.com/images/M/MV5BOTk3ZDRkZTgtOTYyMy00MGViLTljY2MtNWU2YTQ0ZTI5NGMyXkEyXkFqcGc@._V1_.jpg,Rejseholdet,2000,8.1,Peter Thorsboe,"Charlotte Fich, Mads Mikkelsen, Lars Brygmann, Waage Sandø, Erik Wedersøe",4.0,32.0,"Crime, Drama",Denmark,A mobile task force is dispatched across Denmark to help local police solve tough cases.
1616,https://www.imdb.com/title/tt0224902/,https://m.media-amazon.com/images/M/MV5BY2FhOWEwNDctYjBhZS00ODU0LWFlZGEtYWYxYTZkNWI2OTc3XkEyXkFqcGc@._V1_.jpg,Largo Winch,2001,6.7,"Philip Bedard, Larry Lalonde, David J. Patterson","Paolo Seganti, Sydney Penny, Diego Wallraff, Serge Houde, Geordie Johnson",,38.0,"Action, Adventure, Crime",France,"Largo Winch is the illegitimate son of Nerio Winch, a billionaire industrialist who has done a lot of dubious business. When Nerio feels that his time is coming, he names Largo his heir, who didn't know that Nerio was his father."
1617,https://www.imdb.com/title/tt0244627/,https://m.media-amazon.com/images/M/MV5BMTIwMjZjNmYtMmU4OC00NzgyLThmMjYtZjk3OTkyMDUzNGFhXkEyXkFqcGc@._V1_.jpg,Level 9,2000,6.5,,"Fab Filippo, Kate Hodge, Michael Kelly, Romany Malco, Kim Murphy",1.0,13.0,"Action, Crime, Drama",United States,A top-secret government agency staffed with computer techs and field agents investigates cybercrimes in an attempt to take down an international cyber terrorist named Crazyhorse.
1618,https://www.imdb.com/title/tt0247055/,https://m.media-amazon.com/images/M/MV5BYmVmYjRmNTUtNzFlOS00M2IxLWE2OTMtMDVmYWM2MDRhYjE4XkEyXkFqcGc@._V1_.jpg,Without Motive,2000,7.2,Tim Vaughan,"Ross Kemp, Kenneth Cranham, Jamie Foreman, Hazel Ellerby, Lou Gish",2.0,12.0,"Crime, Thriller",United Kingdom,A police detective is tasked to catch a cold-blooded killer who appears to have attacked several young women without motive.
1619,https://www.imdb.com/title/tt0247082/,https://m.media-amazon.com/images/M/MV5BYWRjMjU2NmUtMmQ0MS00NDMyLTg4NGItNjg1OWY2OGI4ZDM5XkEyXkFqcGc@._V1_.jpg,CSI: Crime Scene Investigation,2000,7.7,Anthony E. Zuiker,"William Petersen, Laurence Fishburne, Ted Danson, George Eads, Eric Szmanda",15.0,335.0,"Crime, Drama, Mystery",United States,"A team of Crime Scene Investigators (CSI's) work with the Las Vegas Police Department (LVPD) to solve crimes by using advanced scientific methods and technology in Las Vegas, Nevada."
1620,https://www.imdb.com/title/tt0247087/,https://m.media-amazon.com/images/M/MV5BODc4MzAzMjYtY2EyMi00ZWFhLTg1NDQtMzdmYmZiZGUwNGYxXkEyXkFqcGc@._V1_.jpg,The District,2000,7.2,"Terry George, Jack Maple","Craig T. Nelson, Roger Aaron Brown, Sean Patrick Thomas, Elizabeth Marvel, Lynne Thigpen",4.0,89.0,"Comedy, Crime, Drama",United States,Chief Jack Mannion becomes the police chief of Washington D.C. and cleans up the nation's capitol.
1621,https://www.imdb.com/title/tt0247111/,https://m.media-amazon.com/images/M/MV5BMmFkZWZhNGQtN2E5Yy00ODI2LWJkN2YtODlkMzRjYWJlMjI4XkEyXkFqcGc@._V1_.jpg,"Manhattan, AZ",2000,7.3,David Richardson,"Brian McNamara, Chad Everett, Vincent Berry, Robin Gammell, Mindy Sterling",1.0,13.0,"Comedy, Crime",United States,An L.A. cop takes a job as a sheriff in an Arizona town that's populated by eccentrics.
1622,https://www.imdb.com/title/tt0247113/,https://m.media-amazon.com/images/M/MV5BMWIwNGY2NzMtNDdkYS00NzYxLTk4MWItMWMwMGI4OWU5OTQyXkEyXkFqcGc@._V1_.jpg,The Michael Richards Show,2000,5.1,,"Michael Richards, William Devane, Bill Cobbs, Amy Farrington, Tim Meadows",1.0,9.0,"Comedy, Crime, Mystery",United States,"Lanky, bumbling private eye Vic Nardozza faces misunderstandings and mishaps while working cases for McKay Investigative Services, but ultimately gets the job done."
1623,https://www.imdb.com/title/tt0247131/,https://m.media-amazon.com/images/M/MV5BYjAxN2UwYzAtMTI5Ni00MDE5LWIyYzMtMGNlMzBjYmQ1YTU1XkEyXkFqcGc@._V1_.jpg,Russen,2000,7.4,,"Hans Dagelet, Mattijn Hartemink, Thom Hoffman, Giam Kwee, Marjolein Keuning",5.0,42.0,"Action, Adventure, Crime",Netherlands,The name 'Russen' is Bargoens for detective. The emphasis is on the personality of the detective handling the case. Motives and doubts about the choices the main characters must make are the starting point.
1624,https://www.imdb.com/title/tt0247729/,https://m.media-amazon.com/images/M/MV5BZGVmNWQyYmMtZDZkNC00NjAyLWFjZmMtYzJmZTMwMmYzYjk4XkEyXkFqcGc@._V1_.jpg,Static Shock,2000,7.4,,"Phil LaMarr, Jason Marsden, Kevin Michael Richardson, Michele Morgan, Crystal Scales",4.0,52.0,"Action, Adventure, Animation",United States,"In the city of Dakota, a teenage boy with electricity based powers, with the help of his inventive friend, fights crime as a superhero."
1625,https://www.imdb.com/title/tt0247895/,"https://m.media-amazon.com/images/M/MV5BMjE3NjE5NTE0N15BMl5BanBnXkFtZTgwNDQyOTIwMjE@._V1_QL75_UX140_CR0,0,140,140_.jpg",Skjulte spor,2000,6.6,,"Søren Pilmark, Ali Ghiai, Maibritt Saerens, Anne Sofie Espersen, Thomas W. Gabrielsson",2.0,24.0,"Crime, Drama, Mystery",Denmark,
1626,https://www.imdb.com/title/tt0250151/,https://m.media-amazon.com/images/M/MV5BMzIwYmM5NjktZTY2MC00NDRiLWJkOGYtYjcxNzU0NjIyZDk2XkEyXkFqcGc@._V1_.jpg,Femmes de loi,2000,5.4,Benoît Valère,"Natacha Amal, Alain Cerrer, Ingrid Chauvin, Olivier Pagès, Charles Lelaure",,46.0,Crime,France,
1627,https://www.imdb.com/title/tt0250927/,https://m.media-amazon.com/images/M/MV5BNmY4Y2M5YzMtZjI0MS00NTYzLTg3NjMtODgyMDAzOWE3YjgyXkEyXkFqcGc@._V1_.jpg,Un flic nommé Lecoeur,2000,,,"Eric Métayer, France Zobda, Stéphane Jobert, Magid Bouali, Lucie Phan",,7.0,Crime,France,
1628,https://www.imdb.com/title/tt0252127/,https://m.media-amazon.com/images/M/MV5BY2IyNjExODctNDM0OC00NTczLTk3NzAtMzcyMTc1NjY5NjM2XkEyXkFqcGc@._V1_.jpg,Burnside,2000,7.2,,"Christopher Ellison, Zoë Eeles, Justin Pierre, Andrew Readman, Paul Gilmore",1.0,6.0,"Crime, Drama",United Kingdom,"Having built his reputation on good detective work, combined with his unique approaches, Burnside is back on familiar form heading a crack unit in the National Crime Squad, Britain's equivalent of the FBI."
1629,https://www.imdb.com/title/tt0259733/,https://m.media-amazon.com/images/M/MV5BMDc1YmQ1MzItNjk3MS00NWFlLTk5NjctMjE3NDg3MTgyNDlhXkEyXkFqcGc@._V1_.jpg,Waking the Dead,2000,7.9,Barbara Machin,"Trevor Eve, Sue Johnston, Wil Johnson, Tara Fitzgerald, Claire Goose",9.0,92.0,"Crime, Drama, Mystery",United Kingdom,DSU Peter Boyd and his team of detectives investigate cold cases using modern technology.
1630,https://www.imdb.com/title/tt0260596/,https://m.media-amazon.com/images/M/MV5BMTQxNjAxNDcxOF5BMl5BanBnXkFtZTcwNzQwMjYxMQ@@._V1_.jpg,100 Centre Street,2001,8.0,Sidney Lumet,"Joseph Lyle Taylor, Manny Perez, Phyllis Newman, Paula Devicq, Margo Martindale",2.0,31.0,"Crime, Drama",United States,The lives and work of the staff of a New York City courthouse.
1631,https://www.imdb.com/title/tt0262994/,https://m.media-amazon.com/images/M/MV5BOTQxYTM3NmItOGU1YS00NjYxLTg5ZWUtNzU1N2U5M2M5NjUzXkEyXkFqcGc@._V1_.jpg,Thieves,2001,7.1,Jim Leonard,"Tone Loc, John Stamos, Melissa George, Robert Knepper, Rebecca Ryiz",,11.0,"Crime, Drama, Romance",United States,"Johnny and Rita, professional thieves, strike a deal with the FBI to go undercover and help bust other criminals in exchange for avoiding jail time."
1632,https://www.imdb.com/title/tt0263274/,https://m.media-amazon.com/images/M/MV5BZjJhM2ZhZDAtM2Y4MC00MzA3LTg4MGYtNGYzZmVlM2FhMjAzXkEyXkFqcGc@._V1_.jpg,Distretto di polizia,2000,6.4,,"Simone Corrente, Gianni Ferreri, Roberto Nobile, Irma Carolina Di Monte, Ricky Memphis",,288.0,"Action, Comedy, Crime",Italy,"Life and work in a police station of Rome. The chief of the station, Giovanna Scalise, has arrived in town after a long period passed in the city of Palermo, Sicily, where she fought against mafia. Now she catches criminals with the help of Mauro (the crazy guy of the group), Manrico (the cool one), inspector Ardenzi (who is married with Angela, the psychologist of th...Read all"
